BOR;AN;FI;GRP;FI_EJ;REG;DEP;STJ;STJR;CAT;CATR;ESPIC;MFT;CCR;VAGUE;NAT;SIR;RS;COMPRS;NUMVOI;TYPVOI;ADRVOIENOM;COMPDist;ADRBP;ADRCPOST;ADRLIBCOM;COMINSEE;NUMTEL;ARMT
IDB;2019;940007099;24;940140023;11;94;11;1;425;PUB7;1;0;;0;0;26940134500179;CATTP DE NOGENT;;66;R;DE COULMIERS;;;94130;NOGENT SUR MARNE;94052;;
IDB;2019;940007438;24;940140015;11;94;12;1;425;PUB7;1;0;;0;0;26940111300114;CATTP STALINGRAD;;42;AV;STALINGRAD;;;94800;VILLEJUIF;94076;;
IDB;2019;940007479;24;940016819;11;94;11;1;355;PUB2;1;0;;0;0;26940109700598;HDJ ALFORTVILLE EDOUARD VAILLANT;;54;R;EDOUARD VAILLANT;;;94140;ALFORTVILLE;94002;;
IDB;2019;940008808;25;940715170;11;94;60;3;156;PNL7;7;4;;0;0;;CMP INFANTO BOISSY ST LEGER;;4;PL;DE LA CHESNAIE;;;94470;BOISSY ST LEGER;94004;0145697588;
IDB;2019;940008899;25;940721400;11;94;61;3;156;PNL7;6;1;;0;0;78570592200280;CMP INFANTO JUVENILE JOINVILLE;;18;AV;JOYEUSE;;;94340;JOINVILLE LE PONT;94042;0148896300;
IDB;2019;940008998;25;940721400;11;94;61;3;156;PNL7;7;1;;0;0;78570592200447;CMP INFANTO JUVENILE VILLIERS;;10;RTE;DE BRY;;;94350;VILLIERS SUR MARNE;94079;0145937171;
IDB;2019;940009749;24;940140015;11;94;12;1;156;PUB7;1;0;;0;0;26940111300106;ANNEXE CMP VILLEJUIF;;9;R;GUYNEMER;;;94800;VILLEJUIF;94076;;
IDB;2019;940009798;24;940140049;11;94;11;1;425;PUB7;1;0;;0;0;26940106300756;CATTP CHEVILLY LARUE;;40;AV;DE LA REPUBLIQUE;40-42;;94550;CHEVILLY LARUE;94021;;
IDB;2019;940009848;24;940016819;11;94;11;1;425;PUB7;1;0;;0;0;26940109700648;CATTP CMP ALFORTVILLE;;9;AV;DU GENERAL LECLERC;;;94140;ALFORTVILLE;94002;;
IDB;2019;940009939;24;940016819;11;94;11;1;156;PUB7;1;0;;0;0;26940109700622;CMP GEORGES PEREC;;31;R;MARCEL BOURDARIAS;;;94140;ALFORTVILLE;94002;;
IDB;2019;940010259;24;750712184;11;94;15;1;425;PUB7;1;0;;0;0;26750045201845;CATTP BOISSY ST LEGER;;2;PL;DE LA BOULAIE;;;94470;BOISSY ST LEGER;94004;;
IDB;2019;940016819;02;;11;94;11;1;355;;1;0;;1;1;;LES HOPITAUX DE SAINT-MAURICE;;;;DU VAL D'OSNE;;;94410;ST MAURICE;94069;0143966363;
IDB;2019;940020613;24;940016819;11;94;11;1;355;PUB2;1;0;;0;0;;HDJ FONTENAY SOUS BOIS;;8;R;DE NEUILLY;8-10;;94120;FONTENAY SOUS BOIS;94033;;
IDB;2019;940020621;24;940016819;11;94;11;1;355;PUB2;1;0;;0;0;;HDJ ALFORTVILLE LECLERC;;9;AV;DU GENERAL LECLERC;;;94140;ALFORTVILLE;94002;;
IDB;2019;940020639;24;940016819;11;94;11;1;355;PUB2;1;0;;0;0;;HDJ UN JOUR BLEU;;19;R;PASTEUR;;;94600;CHOISY LE ROI;94022;;
IDB;2019;940021041;24;940140023;11;94;11;1;156;PUB7;1;0;;0;0;26940134500153;CMP DE FONTENAY SOUS BOIS;;24;R;MOT;24-26;;94120;FONTENAY SOUS BOIS;94033;;
IDB;2019;940021058;24;940140023;11;94;11;1;366;PUB7;1;0;;0;0;;ATELIER THERAPEUTIQUE ARC EN CIEL;;66;R;DE COULMIERS;;;94130;NOGENT SUR MARNE;94052;;
IDB;2019;940021066;24;940140023;11;94;11;1;425;PUB7;1;0;;0;0;26940134500245;CATTP DU CH LES MURETS;;4;R;DES CHRYSANTEMES;4-6;;94500;CHAMPIGNY SUR MARNE;94017;;
IDB;2019;940021074;24;940140023;11;94;11;1;425;PUB7;1;0;;0;0;;CATTP DU CH LES MURETS;;28;R;DU CLOS DES PERROQUETS;;;94500;CHAMPIGNY SUR MARNE;94017;;
IDB;2019;940021082;24;940140023;11;94;11;1;156;PUB7;1;0;;0;0;26940134500146;CMP LA VARENNE;;8;BD;DE CHAMPIGNY;;;94100;ST MAUR DES FOSSES;94068;;
IDB;2019;940021090;24;940140023;11;94;11;1;425;PUB7;1;0;;0;0;;CATTP DE ST MAUR DES FOSSES;;8;BD;DE CHAMPIGNY;;;94100;ST MAUR DES FOSSES;94068;;
IDB;2019;940022429;24;940016819;11;94;11;1;156;PUB7;1;0;;0;0;200027092;CMP GAMBETTA;;16;AV;GAMBETTA;PORTE A;;94600;CHOISY LE ROI;94022;0148524444;
IDB;2019;940022437;24;940016819;11;94;11;1;156;PUB7;1;0;;0;0;200027092;CMP CATTP SAINT MAUR DES FOSSES;;42;AV;VICTOR HUGO;;;94100;ST MAUR DES FOSSES;94068;0148860388;
IDB;2019;940022825;34;750712184;11;94;15;1;362;PUB9;1;0;;0;0;;USLD HENRI MONDOR SITE E ROUX APHP;;1;AV;DE VERDUN;;;94450;LIMEIL BREVANNES;94044;;
IDB;2019;940022833;34;750712184;11;94;15;1;362;PUB9;1;0;;0;0;;USLD HENRI MONDOR CHENEVRIER APHP;;40;R;DE MESLY;;;94010;CRETEIL CEDEX;94028;;
IDB;2019;940022841;34;750712184;11;94;15;1;362;PUB9;1;0;;0;0;;USLD SALPETRIERE SITE CHARLE FOIX;;7;AV;DE LA REPUBLIQUE;;;94200;IVRY SUR SEINE;94041;;
IDB;2019;940022858;34;750712184;11;94;15;1;362;PUB9;1;0;;0;0;;USLD PARIS SUD SITE PAUL BROUSSE APHP;;12;AV;PAUL VAILLANT COUTURIER;;;94804;VILLEJUIF CEDEX;94076;;
IDB;2019;940023591;06;;11;94;95;2;699;;0;0;;1;1;;SAS NEPHROCARE AIX EN PROVENCE;;;;DES PEPINIERES;;;94260;FRESNES;94034;0149847790;
IDB;2019;940023823;06;;11;94;95;2;899;;0;0;;1;1;;SAS FMEGF NEWCO 1;;;;DES PEPINIERES;;;94260;FRESNES;94034;;
IDB;2019;940023831;06;;11;94;95;2;899;;0;0;;1;1;;SAS FMEGF NEWCO 2;;;;DES PEPINIERES;;;94260;FRESNES;94034;;
IDB;2019;940023849;06;;11;94;95;2;899;;0;0;;1;1;;SAS FMEGF NEWCO 3;;;;DES PEPINIERES;;;94260;FRESNES;94034;;
IDB;2019;940023856;06;;11;94;95;2;899;;0;0;;1;1;;SAS FMEGF NEWCO 4;;;;DES PEPINIERES;;;94260;FRESNES;94034;;
IDB;2019;940110018;02;;11;94;14;1;355;;1;0;;1;1;;CENTRE HOSPITALIER INTERCOM DE CRETEIL;;;;DE VERDUN;;;94010;CRETEIL CEDEX;94028;0145175000;
IDB;2019;940110042;02;;11;94;14;1;355;;1;0;;1;1;;C.H.I DE VILLENEUVE-ST-GEORGES;;;;DE LA SOURCE;;;94195;VILLENEUVE ST GEORGES CEDE;94078;0143862000;
IDB;2019;940140015;02;;11;94;12;1;292;;1;0;;1;1;;CENTRE HOSP.FONDATION VALLEE;;;;BENSERADE;;;94257;GENTILLY CEDEX;94037;0141248100;
IDB;2019;940140023;02;;11;94;11;1;292;;1;0;;1;1;;CENTRE HOSPITALIER LES MURETS;;;;DU GENERAL LECLERC;;;94510;LA QUEUE EN BRIE;94060;0145937171;
IDB;2019;940140049;02;;11;94;11;1;292;;1;0;;1;1;;GROUPE HOSPITALIER PAUL GUIRAUD;;;;DE LA REPUBLIQUE;;;94806;VILLEJUIF CEDEX;94076;0142117000;
IDB;2019;940140080;24;940140023;11;94;11;1;292;PUB3;1;0;;0;0;26940134500260;HDJ VILLIERS 94G04;;12;R;DE CHENNEVIERES;;;94350;VILLIERS SUR MARNE;94079;;
IDB;2019;940160013;08;;11;94;65;3;131;;6;0;;2;1;;INSTITUT GUSTAVE ROUSSY;;;;CAMILLE DESMOULINS;;;94805;VILLEJUIF CEDEX;94076;0142114211;
IDB;2019;940170095;25;940807654;11;94;60;3;161;PNL7;7;1;;0;0;78566327900012;ECOLE EXPERIMENTALE;;63;R;PASTEUR;;;94380;BONNEUIL SUR MARNE;94011;0143396461;
IDB;2019;940170111;25;940721400;11;94;61;3;355;PNL2;7;5;;0;0;26940115400126;HDJ LE PERREUX;;49B;AV;LEDRU ROLLIN;;;94170;LE PERREUX SUR MARNE;94058;;
IDB;2019;940510027;25;940721400;11;94;61;3;430;PNL7;7;1;;0;0;78570592200199;MAISON DE SANTE EMILE HENRI CATELAND;;15;AV;DELATTRE DE TASSIGNY;;;94100;ST MAUR DES FOSSES;94068;0142831463;
IDB;2019;940800709;24;940140023;11;94;11;1;430;PUB7;1;0;;0;0;26940134500096;FOYER POST CURE INTERSECTORIEL;;1;PL;DU 11 NOVEMBRE 1918;;;94360;BRY SUR MARNE;94015;;
IDB;2019;940800717;24;940140023;11;94;11;1;292;PUB3;1;0;;0;0;26940134500138;HDJ FONTENAY SOUS BOIS 94G01;;8;R;ANATOLE FRANCE;;;94120;FONTENAY SOUS BOIS;94033;;
IDB;2019;940800758;24;940140023;11;94;11;1;292;PUB3;1;0;;0;0;26940134500146;HDJ SAINT MAUR 94G05;;8;BD;DE CHAMPIGNY;;LA VARENNE;94100;ST MAUR DES FOSSES;94068;;
IDB;2019;940800774;24;940140023;11;94;11;1;292;PUB3;1;0;;0;0;26940134500021;HDJ CHAMPIGNY 940G03;;67;AV;DU PARC;;;94500;CHAMPIGNY SUR MARNE;94017;;
IDB;2019;940800782;24;940140023;11;94;11;1;292;PUB3;1;0;;0;0;26940134500047;HDJ NOGENT 94G02;;3;R;GUSTAVE LEBEGUE;;;94130;NOGENT SUR MARNE;94052;;
IDB;2019;940804404;24;940140023;11;94;11;1;156;PUB7;1;0;;0;0;26940134500245;CMP LA TOURELLE;;4B;R;DES CHRYSANTHEMES;;;94500;CHAMPIGNY SUR MARNE;94017;;
IDB;2019;940804412;25;940721400;11;94;61;3;156;PNL7;7;1;;0;0;78570592200348;CMP INFANTO JUVENILE CHAMPIGNY S MARNE;;39;AV;CARNOT;;;94500;CHAMPIGNY SUR MARNE;94017;0147064925;
IDB;2019;940804420;24;940140023;11;94;11;1;425;PUB7;1;0;;0;0;26940134500153;CATTP DE FONTENAY;;24;R;MOT;24-26;;94120;FONTENAY SOUS BOIS;94033;;
IDB;2019;940804438;25;940721400;11;94;61;3;156;PNL7;7;1;;0;0;78570592200231;CMP INFANTO JUVENILE FONTENAY S BOIS;;24;R;EMILE ROUX;;;94120;FONTENAY SOUS BOIS;94033;0148751900;
IDB;2019;940804446;24;940140023;11;94;11;1;156;PUB7;1;0;;0;0;26940134500229;CMP DE JOINVILLE;;18;AV;JOYEUSE;;;94340;JOINVILLE LE PONT;94042;;
IDB;2019;940804453;24;940140023;11;94;11;1;156;PUB7;1;0;;0;0;26940134500187;CMP ADULTES PERREUX SUR MARNE;;2;R;LOUIS GOURLET;;;94170;LE PERREUX SUR MARNE;94058;;
IDB;2019;940804479;24;940140023;11;94;11;1;156;PUB7;1;0;;0;0;26940134500179;CMP NOGENT SUR MARNE;;66;R;COULMIERS;;;94130;NOGENT SUR MARNE;94052;;
IDB;2019;940804487;25;940721400;11;94;61;3;156;PNL7;7;1;;0;0;78570592200132;CMP INFANTO JUVENILE NOGENT SUR MARNE;;77;R;THEODORE HONORE;77-79;;94130;NOGENT SUR MARNE;94052;0148737682;
IDB;2019;940804503;25;940721400;11;94;61;3;156;PNL7;7;1;;0;0;78570592200207;CMP INFANTO JUV ST MAUR;;42;AV;VICTOR HUGO;;;94100;ST MAUR DES FOSSES;94068;0148860388;
IDB;2019;940804511;24;940140023;11;94;11;1;156;PUB7;1;0;;0;0;26940134500310;CMP VILLIERS SUR MARNE;;12;R;DE CHENNEVIERES;;;94350;VILLIERS SUR MARNE;94079;;
IDB;2019;940804545;25;940721400;11;94;61;3;156;PNL7;7;1;;0;0;78570592200090;CMP INFANTO JUVENILE PLESSIS TREVISE;;4;ALL;DES AMBALAIS;;;94420;LE PLESSIS TREVISE;94059;0145762069;
IDB;2019;940804560;25;940715170;11;94;60;3;156;PNL7;7;1;;0;0;77574052500156;CMP APSI BOISSY ST LEGER;;4;PL;DE LA CHENAIE;LA HAIE GRISELLE;;94470;BOISSY ST LEGER;94004;;
IDB;2019;940804586;25;940715170;11;94;60;3;156;PNL7;7;4;;0;0;;CMP MAISON ALFORT;;9;R;VICTOR HUGO;;;94700;MAISONS ALFORT;94046;0143769030;
IDB;2019;940804594;24;940110018;11;94;14;1;156;PUB7;1;0;;0;0;26940115400027;C.M.PSY.INFANTO-JUVENILE-CHIC;;6;R;DU CHEMIN VERT;;;94380;BONNEUIL SUR MARNE;94011;;
IDB;2019;940804602;24;940016819;11;94;11;1;425;PUB7;1;0;;0;0;;CATTP CMP JACQUES PREVERT;;52;R;JULES GUESDE;;;94140;ALFORTVILLE;94002;;
IDB;2019;940804610;24;940140049;11;94;11;1;156;PUB7;1;0;;0;0;26940106300574;CMP L HAY LES ROSES;;2;R;DISPAN;;;94240;L HAY LES ROSES;94038;;
IDB;2019;940804628;24;940016819;11;94;11;1;156;PUB7;1;0;;0;0;;CMP CATTP PABLO PICASSO;;3;TOUR;PABLO PICASSO;;;94600;CHOISY LE ROI;94022;;
IDB;2019;940804669;24;940140015;11;94;12;1;156;PUB7;1;0;;0;0;26940111300049;CMP DE GENTILLY;;7;R;BENSERADE;;;94250;GENTILLY;94037;;
IDB;2019;940804677;24;940016819;11;94;11;1;156;PUB7;1;0;;0;0;;CMP LES TERRASSES;;10;PROM;DES TERRASSES;;;94200;IVRY SUR SEINE;94041;;
IDB;2019;940804685;24;940140015;11;94;12;1;156;PUB7;1;0;;0;0;26940111300064;CMP DU KREMLIN BICETRE;;16;AV;CHARLES GIDE;;;94270;LE KREMLIN BICETRE;94043;;
IDB;2019;940804719;24;940140015;11;94;12;1;156;PUB7;1;0;;0;0;26940111300072;CMP DE VILLEJUIF;;3;PAS;DU MOUTIER;;;94800;VILLEJUIF;94076;;
IDB;2019;940804727;24;940110042;11;94;14;1;156;PUB7;1;0;;0;0;26940120400087;CMP ADULTES LUCIE RAYMOND AUBRAC;;18;PL;PIERRE SEMARD;;;94190;VILLENEUVE ST GEORGES;94078;;
IDB;2019;940804743;24;940140049;11;94;11;1;156;PUB7;1;0;;0;0;26940106300582;CMP DE VITRY SUR SEINE;;9;R;AUDIGEOIS;;;94400;VITRY SUR SEINE;94081;;
IDB;2019;940806540;24;940110018;11;94;14;1;425;PUB7;1;0;;0;0;26940115400043;CTRE ACC.THERAP.A TEMPS PARTIEL;;1;ALL;DES BOUTONS D'OR;ZAC DES BORDIERES;;94000;CRETEIL;94028;;
IDB;2019;940807480;34;940140023;11;94;11;1;362;PUB9;1;0;;0;0;26940134500112;USLD MARIE CAZIN CH DES MURETS;;17;R;DU GENERAL LECLERC;;;94510;LA QUEUE EN BRIE;94060;;
IDB;2019;940808082;24;940110042;11;94;14;1;355;PUB2;1;0;;0;0;26940120400038;HDJ CHIV LUCIE RAYMOND AUBRAC;;22;AV;GAMBETTA;;;94190;VILLENEUVE ST GEORGES;94078;;
IDB;2019;940808132;24;940016819;11;94;11;1;156;PUB7;1;0;;0;0;26940115400050;CATTP LA PETITE MAISON;;65;AV;DE LA REPUBLIQUE;;;94290;VILLENEUVE LE ROI;94077;;
IDB;2019;940808140;24;940110018;11;94;14;1;156;PUB7;1;0;;0;0;26940115400068;CMP DE VILLENEUVE ST GEORGES;;51;AV;HENRI JANIN;;;94190;VILLENEUVE ST GEORGES;94078;;
IDB;2019;940808538;24;940140049;11;94;11;1;415;PUB7;1;0;;0;0;26940106300616;S.M.P.R. DE FRESNES;;1;ALL;DES THUYAS;CTRE PENITENTIAIRE;;94260;FRESNES;94034;;
IDB;2019;940810872;24;750712184;11;94;15;1;156;PUB7;1;0;;0;0;26750045200433;CMP DE MAISONS ALFORT;;72;AV;GAMBETTA;;;94700;MAISONS ALFORT;94046;;
IDB;2019;940810880;24;940140023;11;94;11;1;156;PUB7;1;0;;0;0;26940134500161;CMP VINCENNES;;6;AV;PIERRE BROSSOLETTE;;;94300;VINCENNES;94080;;
IDB;2019;940810898;25;940721400;11;94;61;3;156;PNL7;7;1;;0;0;78570592200454;CMP INFANTO JUVENILE DE VINCENNES;;7;R;MONMORY;;;94300;VINCENNES;94080;0143282683;
IDB;2019;940810914;24;940140049;11;94;11;1;292;PUB3;1;0;;0;0;26940106300038;HDJ EDOUARD TOULOUSE;;1;AV;MAXIMILIEN ROBESPIERRE;1-3;;94400;VITRY SUR SEINE;94081;;
IDB;2019;940812662;35;750721391;11;94;63;3;161;PNL7;6;1;1;0;0;77567634900126;HDJ ORLY;;14;ALL;LOUIS BREGUET;14-18;;94310;ORLY;94054;0148523865;
IDB;2019;940812670;24;940110042;11;94;14;1;355;PUB2;1;0;;0;0;;CENTRE FAMILIAL LUCIE R AUBRAC;;40;ALL;DE LA SOURCE;;;94190;VILLENEUVE ST GEORGES;94078;;
IDB;2019;940816515;24;940016819;11;94;11;1;156;PUB7;1;0;;0;0;;CMP ADULTE DE CHARENTON LE PONT;;4;R;DU CADRAN;;;94220;CHARENTON LE PONT;94018;;
IDB;2019;950000026;24;950110015;11;95;13;1;156;PUB7;1;0;;0;0;26950163100031;CMP DE SANNOIS;;46;BD;CHARLES DE GAULLE;;;95110;SANNOIS;95582;;
IDB;2019;950000034;24;950110015;11;95;13;1;156;PUB7;1;0;;0;0;26950163100023;CMP D ARGENTEUIL;;2;PL;ST-JUST;;;95100;ARGENTEUIL;95018;;
IDB;2019;950000042;24;950110015;11;95;13;1;430;PUB7;1;0;;0;0;26950163100130;CENTRE POST CURE LA GALIOTE;;16;SQ;D AQUITAINE;;;95100;ARGENTEUIL;95018;;
IDB;2019;950000067;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;33129253200024;APPARTEMENT THERAPEUTIQ CROIX MARINES;;31;R;JEAN BORDEREL;;;95100;ARGENTEUIL;95018;;
IDB;2019;950000075;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;26950163100122;APPARTEMENT THERAPEUTIQUE 95G06;;1;R;J J ROUSSEAU;;;95220;HERBLAY;95306;;
IDB;2019;950000083;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;33129253200032;APPARTEMENT THERAPEUTIQUE PARMENTIER;;18;R;PARMENTIER;;;95870;BEZONS;95063;;
IDB;2019;950000091;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;;APPARTEMENT THERAPEUTIQUE BEZONS;;31;PL;DES IMPRESSIONNISTES;CITE RENOIR;;95870;BEZONS;95063;;
IDB;2019;950000166;24;950013870;11;95;14;1;355;PUB2;1;0;;0;0;;HOPITAL DE JOUR G07;;83;R;DE LA BARRE;;;95170;DEUIL LA BARRE;95197;;
IDB;2019;950000265;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;33129253200057;APPARTEMENT THERAPIQUE CORMEILLES;;5B;AV;FOCH;;;95240;CORMEILLES EN PARISIS;95176;;
IDB;2019;950001370;02;;11;95;14;1;355;;1;0;;1;1;;GH CARNELLE PORTES DE L'OISE;;;;EDMOND TURCQ;;;95260;BEAUMONT SUR OISE;95052;0139371520;
IDB;2019;950001453;08;;11;95;72;2;699;;0;0;;1;1;;SARL THERAP'X PARIS NORD;;;;CHARLES PEGUY;;;95200;SARCELLES;95585;0139904955;
IDB;2019;950001743;24;950110080;11;95;13;1;366;PUB7;1;0;;0;0;;CENTRE THERAPEUTIQUE ASTREA;;11;R;DE LA GRANDE OURS;;;95800;CERGY;95127;;
IDB;2019;950004317;24;950001370;11;95;14;1;425;PUB7;1;0;;0;0;20004866800129;CATTP BEAUMONT SUR OISE;;7;R;LEON GODIN;;;95260;BEAUMONT SUR OISE;95052;;
IDB;2019;950005439;24;950110049;11;95;13;1;425;PUB7;1;0;;0;0;26950004700148;CATTP DE SARCELLES;;20;AV;PAUL VALERY;;;95200;SARCELLES;95585;;
IDB;2019;950005488;24;950110080;11;95;13;1;156;PUB7;1;0;;0;0;26950015300060;CMP PARVIS DE LA PREFECTURE;;3;PL;DE LA PERGOLA;;;95000;CERGY;95127;;
IDB;2019;950005538;24;950110080;11;95;13;1;425;PUB7;1;0;;0;0;26950015300102;CATTP LES P'TITS LOUPS;;87;R;DU BRULOIR;;;95000;CERGY;95127;;
IDB;2019;950005579;24;950110080;11;95;13;1;425;PUB7;1;0;;0;0;26950015300151;CATTP CERGY POLE;;2;R;DU LENDEMAIN;;;95800;CERGY;95127;;
IDB;2019;950005629;24;950110080;11;95;13;1;156;PUB7;1;0;;0;0;26950015300110;CMP MARINES;;12;BD;GAMBETTA;;;95640;MARINES;95370;;
IDB;2019;950005678;24;950110080;11;95;13;1;425;PUB7;1;0;;0;0;26950015300094;CATTP DE MAGNY EN VEXIN;;31;R;CARNOT;;;95420;MAGNY EN VEXIN;95355;;
IDB;2019;950005728;24;950110080;11;95;13;1;156;PUB7;1;0;;0;0;26950015300094;CMP DE MAGNY;;;R;CARNOT;;;95420;MAGNY EN VEXIN;95355;;
IDB;2019;950005868;24;950013870;11;95;14;1;156;PUB7;1;0;;0;0;26950472600069;CMP ENFANTS ENGHIEN LES BAINS;;8;R;GASTON ISRAEL;;;95880;ENGHIEN LES BAINS;95210;;
IDB;2019;950005918;24;950013870;11;95;14;1;156;PUB7;1;0;;0;0;26950472600101;CMP ENFANTS FRANCONVILLE LA GARENNE;;38;R;DE LA STATION;;;95130;FRANCONVILLE LA GARENNE;95252;;
IDB;2019;950005959;24;950013870;11;95;14;1;156;PUB7;1;0;;0;0;26950472600093;CMP ENFANTS ET ADOLESCENTS;;1;R;JEAN MOULIN;VILLA BRUNETON;;95160;MONTMORENCY;95428;;
IDB;2019;950006049;24;950013870;11;95;14;1;156;PUB7;1;0;;0;0;26950472600119;CMP CATTP G04 LE PLESSIS BOUCHARD;;40;R;GABRIEL PERI;;;95130;LE PLESSIS BOUCHARD;95491;;
IDB;2019;950006098;24;950110015;11;95;13;1;156;PUB7;1;0;;0;0;26950163100197;CMP MAURICE THOREZ;;38;PL;DE L EUROPE;;;95100;ARGENTEUIL;95018;;
IDB;2019;950006148;24;950110015;11;95;13;1;156;PUB7;1;0;;0;0;26950163100221;CENTRE MAURER;;10;R;GASTON MAURER;;;95870;BEZONS;95063;;
IDB;2019;950006189;24;950110015;11;95;13;1;156;PUB7;1;0;;0;0;26950163100213;CMP ADULTES LA GRAVIDA;;10B;RTE;D ARGENTEUIL;;;95240;CORMEILLES EN PARISIS;95176;;
IDB;2019;950006619;24;950110015;11;95;13;1;355;PUB2;1;0;;0;0;26950163100247;CENTRE DE JOUR DU FIEF;;45;R;DU FIEF;;;95100;ARGENTEUIL;95018;;
IDB;2019;950006668;24;950110049;11;95;13;1;355;PUB2;1;0;;0;0;26950004700155;HDJ ARNOUVILLE;;66;AV;DE LA REPUBLIQUE;;;95400;ARNOUVILLE;95019;;
IDB;2019;950006718;24;950110049;11;95;13;1;355;PUB2;1;0;;0;0;26950004700130;HDJ DE GONESSE;;;R;DE L HOTEL DIEU;;;95500;GONESSE;95277;;
IDB;2019;950008649;24;950110080;11;95;13;1;156;PUB7;1;0;;0;0;26950015300128;CMP DE PONTOISE;;7;R;DE ROUEN;;;95300;PONTOISE;95500;;
IDB;2019;950008698;24;950110080;11;95;13;1;156;PUB7;1;0;;0;0;26950015300136;CMP DE CERGY;;10;R;DE L ECLIPSE;;;95000;CERGY;95127;;
IDB;2019;950013656;24;950110080;11;95;13;1;412;PUB7;1;0;;0;0;;APPARTEMENT THERAPEUTIQUE HAYETTE;;14;PL;DE HAYETTE;;;95280;JOUY LE MOUTIER;95323;;
IDB;2019;950013664;24;950110080;11;95;13;1;412;PUB7;1;0;;0;0;;APPARTEMENT THERAPEUTIQUE JOUY;;40;PL;DES ARCADES;;;95280;JOUY LE MOUTIER;95323;;
IDB;2019;950013870;02;;11;95;14;1;355;;1;0;;2;1;;GHEM EAUBONNE MONTMORENCY SIMONE VEIL;;;;JEAN MOULIN;;BP 30106;95160;MONTMORENCY;95428;0134066000;
IDB;2019;950015289;02;;11;95;13;1;355;;1;0;;1;1;;GROUPEMENT HOSP INTERCOMMUNAL DU VEXIN;DU VEXIN;;;CARNOT;;BP 50039;95420;MAGNY EN VEXIN;95355;0134794444;
IDB;2019;950015297;24;950110049;11;95;13;1;355;PUB2;1;0;;0;0;;HDJ SARCELLES;;66;AV;MAX DORMOY;;;95200;SARCELLES;95585;;
IDB;2019;950015347;24;950001370;11;95;14;1;355;PUB2;1;0;;0;0;26950262100346;HDJ DOMONT;;8;ALL;NORMANDE;;;95330;DOMONT;95199;;
IDB;2019;950015362;24;950001370;11;95;14;1;425;PUB7;1;0;;0;0;26950262100403;CATTP DOMONT;;8;ALL;NORMANDE;;;95330;DOMONT;95199;;
IDB;2019;950015404;24;950001370;11;95;14;1;156;PUB7;1;0;;0;0;26950262100395;CMP DE DUMONT;;8B;ALL;NORMANDE;;;95330;DOMONT;95199;;
IDB;2019;950015412;24;950013870;11;95;14;1;156;PUB7;1;0;;0;0;26950472600127;CMP CATTP ADULTES G03 ERMONT;;1;R;SAINT FLAIVE PROLONGEE;;;95120;ERMONT;95219;;
IDB;2019;950015438;06;;11;95;95;2;899;;0;0;;1;1;;SAS CLINIQUE DU PARISIS;GROUPE CAPIO SANTE;;;DE LA LIBERATION;;;95240;CORMEILLES EN PARISIS;95176;;
IDB;2019;950030247;08;;11;95;95;2;698;;9;0;;1;1;;SAS CALIBREST;;;;CHARLES PEGUY;;;95200;SARCELLES;95585;;
IDB;2019;950032722;24;950110080;11;95;13;1;355;PUB2;1;0;;0;0;;HDJ FRANCOIS VILLON;;10;R;DE L ECLIPSE;;;95800;CERGY;95127;;
IDB;2019;950032730;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;;APPARTEMENT THERAPEUTIQUE PREBUARD;;41;R;PREBUARD;;;95100;ARGENTEUIL;95018;;
IDB;2019;950032748;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;;APPART THERAP CITE VICTOR HUGO;;2;CITE;VICTOR HUGO;;;95100;ARGENTEUIL;95018;;
IDB;2019;950032755;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;;APPARTEMENT THERAP CLAUDE BERNARD;;61;R;CLAUDE BERNARD;;;95870;BEZONS;95063;;
IDB;2019;950032763;24;950110015;11;95;13;1;412;PUB7;1;0;;0;0;;APPARTEMENT THERAP CITE DES SYCOMORES;;1;CITE;DES SYCOMORES;;;95870;BEZONS;95063;;
IDB;2019;950039909;24;950013870;11;95;14;1;355;PUB2;1;0;;0;0;;HDJ GHEM ADOLESCENTS;;2;R;DES CHARPENTIERS;;;95330;DOMONT;95199;;
IDB;2019;950039917;24;950013870;11;95;14;1;425;PUB7;1;0;;0;0;;CATTP ENFANTS;;2;R;DES CHARPENTIERS;;;95330;DOMONT;95199;;
IDB;2019;950039925;24;950013870;11;95;14;1;156;PUB7;1;0;;0;0;;CMP ENFANTS ET ADOLESCENTS;;10;AV;MARCEAU;;;95250;BEAUCHAMP;95051;;
IDB;2019;950043117;34;950013870;11;95;14;1;362;PUB9;1;0;;0;0;26950472600143;USLD GHEM SITE EAUBONNE;;14;R;DE SAINT PRIX;;;95600;EAUBONNE;95203;;
IDB;2019;950044412;08;;11;95;95;2;698;;0;0;;1;1;;SAS CALIMETZ;;;;CHARLES PEGUY;;;95200;SARCELLES;95585;;
IDB;2019;950110015;02;;11;95;13;1;355;;1;0;;2;1;;CH VICTOR DUPOUY ARGENTEUIL;;;;DU LT.COLONEL PRUDHON;;;95107;ARGENTEUIL CEDEX;95018;0134232425;
